id,class_label,entities
15425,1,ORG CARDINAL CARDINAL NORP CARDINAL ORG ORG ORG CARDINAL ORG
21839,1,ORG ORG
62709,0,PERSON PERSON
49515,0,PERSON CARDINAL
71903,0,TIME TIME CARDINAL
74208,0,PERSON PERSON TIME TIME
69092,0,PERSON GPE GPE ORG ORG ORG ORG
64539,0,PERSON ORG PERSON DATE
41248,1,ORG ORG DATE
8418,1,ORG ORG ORG PERSON PERSON NORP NORP
44782,1,DATE ORG NORP NORP GPE PERSON PERSON
65692,0,GPE ORG
16891,1,PERSON PERSON MONEY
50461,0,MONEY MONEY MONEY WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART
4816,1,DATE DATE CARDINAL PERSON TIME TIME MONEY MONEY MONEY
48692,0,ORG ORG ORG ORG PERSON PERSON ORDINAL DATE DATE PERSON PERSON NORP
14765,1,PERSON PERSON PERSON GPE
89531,0,GPE MONEY MONEY MONEY PERSON ORG ORG ORG
74495,0,ORDINAL PERSON PERSON
47448,0,PERSON LAW LAW DATE
68523,0,ORG ORG GPE GPE
931,1,ORG CARDINAL ORG GPE ORG
31216,0,PERSON PERSON PERSON
70070,0,ORG ORG ORG ORG ORG ORG
4990,1,PERSON PERSON PERSON CARDINAL CARDINAL ORG ORG ORG ORG ORG PERCENT PERCENT MONEY ORG NORP GPE
31395,0,ORG
9793,0,ORG GPE PERSON
43078,1,CARDINAL GPE GPE ORG
87730,0,PERSON PERSON GPE
17554,1,DATE PERCENT PERCENT CARDINAL GPE NORP PERSON PERSON
73674,0,CARDINAL CARDINAL PERSON ORG
22500,0,DATE DATE DATE DATE DATE DATE DATE
89307,0,ORG GPE GPE CARDINAL CARDINAL
80779,0,ORG PERSON DATE DATE DATE DATE
76742,0,ORG ORG ORG ORG ORG
22110,1,DATE DATE ORG CARDINAL CARDINAL GPE DATE DATE DATE PERCENT PERCENT
65347,0,PERSON PERSON GPE GPE GPE PERSON PERSON
53964,0,DATE DATE DATE DATE DATE
16087,1,PERSON PERSON PERSON DATE GPE
53898,0,DATE DATE DATE CARDINAL PERSON PERSON PERSON
68551,0,GPE
41077,1,GPE ORG ORG ORG ORG ORG ORG ORG ORG
20314,1,GPE GPE GPE ORG CARDINAL DATE DATE
15539,1,DATE DATE DATE DATE ORG ORG ORG
78785,1,PERSON PERSON
76372,0,NORP ORG DATE DATE DATE CARDINAL PERSON
39483,1,CARDINAL PERSON PERSON ORG ORG ORG ORG ORG ORG ORG PERSON PERSON CARDINAL ORG ORG ORG ORG ORG ORG ORG GPE WORK_OF_ART WORK_OF_ART WORK_OF_ART PERSON PERSON
36206,1,PERSON PERSON NORP NORP DATE DATE PERSON PERSON CARDINAL
26696,1,0
81475,1,PERSON PERSON PERSON PERSON
87900,0,NORP NORP GPE GPE GPE
24645,1,PERCENT PERCENT GPE ORG ORG ORG WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART NORP PERSON
70932,0,PERSON PERSON GPE GPE GPE PERSON
2794,1,ORG PERSON NORP CARDINAL ORG ORG ORG CARDINAL CARDINAL
78405,0,PERSON PERSON PERSON DATE DATE
1676,1,DATE DATE DATE DATE DATE DATE MONEY MONEY MONEY
78767,0,PERSON PERSON PERSON PERSON PERSON WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART
13718,1,0
64230,0,ORG ORG ORG ORG DATE ORG ORG
73347,0,PERSON PERSON ORG ORG ORG
38244,1,FAC CARDINAL ORG ORG ORG GPE ORG ORG ORG ORG GPE ORG
52396,0,PRODUCT PRODUCT PRODUCT DATE
34682,0,CARDINAL CARDINAL
14161,1,ORG NORP ORG
42284,1,ORG PERSON PERSON ORDINAL
20927,1,ORG
2184,1,GPE GPE GPE GPE PERSON
75831,0,GPE GPE GPE GPE
10261,1,CARDINAL CARDINAL CARDINAL CARDINAL PERSON
88300,0,ORG
517,1,ORG ORG ORG ORG LAW LAW LAW
53578,0,PERSON
58823,0,LOC ORG DATE DATE DATE CARDINAL
28299,0,PERSON PERSON
64716,0,PERSON DATE DATE ORG ORG ORG ORG ORG
41372,1,PRODUCT PRODUCT PRODUCT PRODUCT
23841,1,ORG PERSON NORP ORG ORG LOC
11942,1,PERSON PERSON PERSON PERSON ORG ORG ORG ORG ORDINAL CARDINAL
23153,1,NORP PERSON PERSON NORP DATE DATE DATE
66931,0,GPE LOC
30672,0,PERSON PERSON GPE DATE GPE CARDINAL
33208,0,DATE DATE ORG
48853,0,GPE PERSON GPE CARDINAL CARDINAL DATE PERSON
34618,0,PERSON PERSON PERSON
24595,1,PERCENT PERCENT NORP PERSON NORP ORG DATE DATE DATE
68724,0,ORG ORG ORG ORG ORG ORG ORG
24248,1,0
76956,0,PERSON PERSON PERSON ORG ORG NORP NORP ORG ORG ORG NORP
85410,0,CARDINAL
10961,1,ORDINAL DATE NORP NORP ORDINAL LAW LAW LAW LAW
69026,0,PERSON PERSON DATE PERSON DATE DATE ORG ORG ORG ORG
68322,0,NORP DATE DATE CARDINAL NORP
36516,1,CARDINAL NORP NORP NORP NORP NORP NORP
13587,1,0
35421,0,ORG GPE
56001,0,0
76642,1,CARDINAL ORG GPE PERSON PERSON CARDINAL WORK_OF_ART PERSON CARDINAL
33190,0,FAC DATE DATE
59695,0,ORG ORG ORG ORG ORG ORG NORP ORG FAC DATE DATE DATE DATE
82306,0,PERSON PERSON PERSON DATE DATE DATE DATE DATE NORP ORG GPE GPE PERSON PERSON DATE DATE DATE DATE WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART PERSON WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART
43231,1,GPE CARDINAL CARDINAL NORP CARDINAL CARDINAL ORG PERSON PERSON
4770,1,GPE GPE DATE CARDINAL TIME TIME TIME ORG GPE GPE
18350,1,GPE PERSON ORDINAL ORG
62306,0,PERSON PERSON PERSON PERSON PERSON PERSON PERSON DATE MONEY ORG ORG ORG ORG ORG ORG DATE CARDINAL
85995,0,ORG PERSON PERSON DATE DATE DATE DATE ORG DATE DATE ORG
68904,0,ORG ORG PERSON ORG ORG ORG ORG PERSON PERSON
33844,0,PERCENT PERCENT PERCENT GPE GPE CARDINAL CARDINAL
61055,0,LOC DATE DATE DATE DATE
61040,0,LAW LAW LAW PERSON PERSON
42129,1,ORG ORG ORG ORG PERSON PERSON PERSON PERSON NORP ORG ORG ORG ORG DATE ORG LAW LAW LAW PERSON
81303,0,PERSON PERSON GPE PERSON
3116,1,GPE GPE
41563,1,PERSON CARDINAL
19174,1,PERSON
34782,0,0
46982,0,PERSON
74627,0,ORG PERSON
56132,0,PERSON PERSON GPE ORDINAL NORP GPE
28645,0,DATE NORP GPE MONEY MONEY MONEY
85439,0,0
31920,0,ORG CARDINAL CARDINAL
15634,1,DATE DATE DATE DATE FAC FAC FAC
52657,0,WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART
16730,1,PERSON PERSON ORG ORG ORG ORG
65117,0,ORG ORG ORG ORG ORG ORG PERCENT PERCENT ORG QUANTITY QUANTITY QUANTITY PERCENT PERCENT CARDINAL CARDINAL CARDINAL PERCENT PERCENT CARDINAL CARDINAL CARDINAL PERCENT PERCENT PERCENT PERCENT CARDINAL
59945,0,PERSON PERSON PERSON NORP
63949,0,PERSON PERSON PERSON PERSON LAW LAW LAW
43011,1,ORG NORP ORG GPE ORG ORG ORG CARDINAL ORG ORG ORG ORG ORG
79111,1,ORG ORG
24363,1,ORG ORG ORG ORG ORG ORG PERSON PERSON ORG MONEY MONEY MONEY MONEY DATE
36065,1,NORP NORP NORP NORP GPE GPE GPE EVENT EVENT EVENT
38484,1,PERSON
89283,0,PERSON
36502,1,NORP NORP
25212,1,ORG DATE CARDINAL
48780,0,PERSON GPE ORDINAL GPE DATE DATE
30392,0,NORP NORP GPE ORG ORG GPE
44292,1,ORG ORG ORG GPE GPE
24701,1,NORP PERSON PERSON CARDINAL CARDINAL NORP
4725,1,PERSON PERSON PERSON
81750,0,PERSON PERSON ORDINAL
81290,0,CARDINAL GPE GPE
50558,0,DATE DATE ORG
70084,0,PERSON CARDINAL PERSON ORG
49079,0,GPE PERSON ORG PERSON ORG
3565,1,ORG PERSON PERSON PERSON
29891,0,PERSON PERSON PERSON
2236,1,GPE GPE CARDINAL CARDINAL CARDINAL CARDINAL CARDINAL
10207,1,PERSON PERSON DATE DATE CARDINAL CARDINAL NORP DATE DATE DATE DATE DATE CARDINAL GPE GPE GPE GPE LOC LOC DATE DATE CARDINAL NORP GPE GPE
78240,0,NORP PERSON PERSON PERSON PERCENT PERCENT
46965,0,ORG ORG ORG ORG ORG ORG
30336,0,LAW LAW LAW LAW LAW LAW LAW LAW
37183,1,ORG ORG ORG ORG ORG
68498,0,PERSON PERSON DATE DATE DATE DATE ORG PERSON NORP PERSON
89046,0,CARDINAL CARDINAL GPE CARDINAL DATE DATE GPE PERCENT PERCENT ORG
53520,0,ORG ORG ORG ORG ORG CARDINAL
44781,1,WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART PERSON PERSON
82643,1,PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT ORG ORG MONEY MONEY MONEY GPE PERCENT PERCENT
34964,0,PERSON PERSON PERSON ORG ORG PERSON PERSON PERSON PERSON ORG
12683,1,ORG ORG DATE ORG MONEY CARDINAL ORG GPE MONEY MONEY MONEY MONEY PERCENT PERCENT MONEY MONEY MONEY
88617,0,NORP ORG NORP NORP ORG
5422,1,ORG ORG GPE CARDINAL DATE DATE
28360,0,PERSON
60734,0,ORG PERSON
43327,1,PERSON PERSON LAW LAW LAW LAW GPE CARDINAL CARDINAL NORP DATE DATE DATE DATE
86634,0,ORG
1002,1,PERSON PERSON GPE CARDINAL GPE ORG MONEY MONEY MONEY GPE
44147,1,NORP NORP
69742,0,PERSON PERSON PERSON
58201,0,ORG ORG PERSON PERSON LAW LAW LAW ORG
82422,0,PERSON PERSON WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART
53781,0,ORG DATE DATE PERSON
23207,1,CARDINAL CARDINAL PERSON PERSON CARDINAL GPE PERSON NORP
20578,1,PERSON ORG
83109,0,ORG ORG ORG DATE MONEY MONEY MONEY ORG GPE
7329,1,CARDINAL
1711,1,DATE DATE DATE DATE DATE CARDINAL CARDINAL
83958,0,PERSON PERSON ORG NORP PERSON MONEY PERSON NORP
14515,1,PERSON CARDINAL CARDINAL ORG GPE PERSON
47747,0,DATE DATE GPE
14154,1,CARDINAL PERSON PERSON
86294,0,PERSON PERSON PERSON PERSON
54115,0,DATE DATE DATE DATE DATE DATE DATE DATE
23717,1,LOC
37901,1,CARDINAL ORG ORG ORG GPE ORG ORG ORG ORG GPE ORG
4093,1,ORG ORG ORG
87258,0,0
24169,1,ORG ORG NORP PERSON PERSON PERSON PERCENT PERCENT CARDINAL
40589,1,PERSON PERSON CARDINAL NORP MONEY MONEY NORP CARDINAL
42800,1,GPE GPE CARDINAL CARDINAL CARDINAL
80323,0,PERSON PERSON ORG
25510,0,PERSON PERSON
17099,1,NORP NORP PERSON PERSON PERSON NORP PERSON PERSON
70700,0,ORG ORG ORG ORG GPE GPE
31185,0,PERSON PRODUCT
68529,0,GPE
70693,0,GPE GPE GPE ORG ORG ORG ORG
78447,0,PERSON PERSON PERSON PERSON MONEY MONEY
82913,0,0
23629,0,PERSON PERSON CARDINAL DATE DATE LOC DATE DATE
58232,0,PERSON PERSON ORG
6740,1,ORG DATE DATE DATE DATE DATE
74140,0,ORG ORG ORG PERSON PERSON
7618,1,ORDINAL CARDINAL GPE CARDINAL GPE CARDINAL GPE CARDINAL GPE CARDINAL GPE
29749,0,DATE DATE DATE PERSON
22684,1,PERSON PERSON PERSON ORG NORP DATE
80555,0,PERSON NORP DATE DATE GPE GPE ORG PERSON PERSON NORP GPE
12572,1,PERSON PERSON PERSON PERSON PERSON PERSON PERSON PERSON PERSON PERSON CARDINAL PERSON PERSON ORG ORG DATE
32843,0,GPE GPE GPE DATE DATE
9722,1,PERSON GPE GPE GPE GPE
57455,1,PERSON PERSON PERSON
3022,1,0
10181,1,PERSON NORP
4405,1,ORG DATE DATE DATE
53066,0,0
66742,0,PERSON PERSON PERSON PERSON NORP PERSON PERSON
57042,0,MONEY MONEY MONEY CARDINAL EVENT EVENT EVENT NORP CARDINAL CARDINAL PERSON PERSON
50859,0,GPE ORG DATE DATE DATE
34592,0,PERSON PERSON
32438,0,GPE GPE GPE GPE PERSON GPE
7178,1,0
43756,0,NORP DATE ORG
61022,0,PERSON
33252,0,FAC DATE DATE
75991,0,PERSON PERSON
62954,0,ORG ORG PERSON PERSON
30852,0,ORG GPE DATE PERSON PERSON DATE DATE PERSON
56454,1,PERSON PERSON DATE DATE DATE DATE DATE ORDINAL PERSON PERSON
83864,0,ORG ORG
78737,0,PERSON PERSON PERSON DATE PERSON PERSON PERSON ORG ORG ORG PERSON PERSON ORG ORG ORG ORG ORG ORG
68407,0,DATE DATE DATE NORP GPE DATE DATE DATE GPE
12960,1,GPE GPE DATE DATE GPE GPE GPE
81840,0,PERSON PERSON PERSON ORG PERSON PERSON ORG
70710,0,GPE
47395,0,ORG ORG PERSON
66514,0,PERSON PERSON
36558,1,PERSON PERSON WORK_OF_ART WORK_OF_ART PERSON PERSON PERSON PERSON
56860,0,PERSON PERSON GPE GPE NORP ORG DATE DATE
53045,0,0
22517,1,ORG DATE CARDINAL GPE PERSON PERSON ORG
7594,1,GPE
56698,1,ORG ORG ORG PERSON GPE GPE
37471,0,PERSON PERSON DATE DATE DATE NORP PERSON DATE DATE
79354,0,PERSON PERSON NORP PERSON PERCENT PERCENT DATE
68941,0,TIME TIME WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART
14255,1,MONEY MONEY MONEY NORP ORG PERSON GPE
75220,0,PERSON PERSON NORP PERCENT PERCENT PERCENT PERCENT GPE ORG GPE
89183,0,GPE GPE
43661,0,NORP CARDINAL
30854,0,ORG GPE
86646,0,CARDINAL DATE DATE CARDINAL
57124,1,PERSON PERSON GPE NORP
64125,0,GPE ORG ORG PERSON PERSON ORDINAL PERSON PERSON
26126,1,ORG ORG CARDINAL
72825,0,PERSON
26689,1,PERSON PERSON DATE DATE DATE DATE
36505,1,PERSON PERSON NORP NORP NORP NORP
26391,1,LANGUAGE GPE GPE DATE CARDINAL CARDINAL
59693,0,ORG DATE DATE GPE GPE GPE ORG
11460,1,ORG NORP EVENT EVENT EVENT
58623,0,GPE GPE PERSON PERSON
84345,0,FAC FAC FAC FAC CARDINAL CARDINAL CARDINAL CARDINAL CARDINAL
39914,1,0
77114,0,ORG PERSON PERSON PERSON MONEY MONEY MONEY
28544,0,NORP CARDINAL
10115,1,PERSON PERSON PERCENT PERCENT ORG PERCENT PERCENT PERSON PERCENT PERCENT DATE DATE
10632,1,CARDINAL CARDINAL CARDINAL CARDINAL CARDINAL CARDINAL CARDINAL
23139,1,ORG PERSON NORP CARDINAL NORP
45349,1,ORG GPE GPE GPE DATE CARDINAL CARDINAL CARDINAL CARDINAL
66696,0,PERSON PERSON NORP PERSON ORG NORP
24826,1,ORG ORG ORG PERSON PERSON DATE PERSON PERSON ORG
20347,1,GPE GPE GPE PERSON PERSON
24233,1,ORG ORG PERCENT PERCENT PERSON PERSON
54821,0,NORP
8467,1,ORG NORP NORP MONEY MONEY MONEY MONEY ORG ORG ORG ORG ORG
59151,0,GPE PERSON
62007,0,PERSON
37796,1,0
36959,1,PERSON
66467,0,PERSON PERSON PERSON PERSON PERSON PERSON PERSON PERSON PERSON PERSON PERSON PERSON PERSON ORG WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART
16010,1,PERSON PERSON PERSON GPE DATE
22508,1,ORG ORG ORG DATE DATE ORG CARDINAL PERSON CARDINAL
81859,0,PERSON PERSON TIME TIME TIME PERSON PERSON
65568,0,ORG CARDINAL MONEY MONEY MONEY PERSON GPE PRODUCT PRODUCT PRODUCT CARDINAL ORDINAL PERSON CARDINAL PRODUCT PRODUCT PRODUCT PERSON CARDINAL CARDINAL CARDINAL
17871,1,PERSON DATE PERSON PERSON PERSON PERSON DATE CARDINAL CARDINAL DATE
74535,0,PERSON GPE PERSON
82172,0,GPE PERSON PERSON WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART
7210,1,0
33235,0,CARDINAL CARDINAL GPE ORDINAL QUANTITY QUANTITY QUANTITY DATE DATE ORG PERSON PERSON
76357,0,DATE DATE DATE DATE DATE
13486,1,0
4791,1,CARDINAL PERSON
44981,1,ORG
37279,1,0
59093,0,PERSON PERSON
46917,0,PERSON ORG CARDINAL
12357,1,CARDINAL CARDINAL CARDINAL CARDINAL CARDINAL ORDINAL
29244,0,ORG PERSON ORG CARDINAL DATE DATE DATE
13956,1,MONEY MONEY MONEY LAW LAW
17925,1,PERSON GPE CARDINAL CARDINAL CARDINAL GPE NORP DATE
1035,1,GPE MONEY MONEY MONEY MONEY GPE DATE DATE DATE GPE
68541,0,NORP DATE CARDINAL GPE GPE ORG GPE
36627,1,PERSON PERSON CARDINAL PERSON PERSON PERSON PERSON CARDINAL PERSON CARDINAL
16771,1,PERSON
35828,0,DATE PERSON PERSON PERSON
75945,0,PERSON TIME LAW LAW DATE DATE PERCENT PERCENT ORG ORG
48984,0,PERSON CARDINAL CARDINAL PERSON GPE CARDINAL
59453,0,PERSON ORG PERSON PERSON ORG ORG
41709,1,ORG ORG ORG ORG ORG DATE CARDINAL CARDINAL PERSON PERSON CARDINAL ORG
262,1,CARDINAL CARDINAL CARDINAL NORP
44157,1,PERCENT PERCENT NORP NORP
20520,1,ORG NORP ORG
40460,0,PERSON PERSON
66176,0,DATE DATE DATE DATE DATE GPE GPE ORDINAL PERSON GPE PERSON PERSON PERSON PERSON PERSON
66562,0,CARDINAL CARDINAL PERSON PERSON PERSON CARDINAL PERSON
65780,0,PERSON DATE ORG ORG
87664,0,PERSON PERSON ORG ORG ORG
20174,1,ORG ORG ORG PERSON PERSON
19576,1,PERCENT PERCENT PERCENT PERCENT PERCENT GPE CARDINAL CARDINAL CARDINAL CARDINAL ORG
87396,0,PERSON DATE
37286,0,DATE DATE
78765,0,FAC FAC ORG ORG PERSON PERSON
27717,0,PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT NORP PERCENT PERCENT ORG ORG ORG GPE
2804,1,ORG PERSON PERSON LOC
12482,1,TIME TIME TIME GPE PERSON PERSON ORG
56763,1,GPE GPE GPE MONEY DATE CARDINAL CARDINAL MONEY MONEY MONEY CARDINAL
78451,0,ORG ORG ORG ORG PERSON PERSON PERSON PERSON PERSON PERSON
507,1,PERSON CARDINAL ORG GPE CARDINAL DATE GPE GPE PERSON
59084,0,ORG LOC DATE CARDINAL ORG
961,1,CARDINAL ORG ORG GPE PERSON PERSON PERSON PERSON PERSON DATE ORG NORP DATE DATE DATE DATE PERSON ORG ORG
27445,0,ORG ORG DATE DATE CARDINAL
88733,0,DATE DATE DATE DATE ORG
52375,0,CARDINAL PERSON PERSON DATE DATE DATE DATE ORDINAL
17069,1,NORP DATE DATE PERSON DATE DATE GPE
37400,1,0
85077,0,0
26790,0,ORG
20364,1,ORG GPE GPE GPE ORG GPE ORDINAL
21560,1,ORG ORG ORG ORG DATE DATE CARDINAL DATE DATE PERCENT PERCENT DATE DATE PERCENT PERCENT CARDINAL PERCENT PERCENT PERCENT PERCENT
69902,1,GPE
19662,1,PERSON PERSON GPE PERSON PERSON PERSON PERSON PERSON PERSON PERSON ORG ORG ORG CARDINAL CARDINAL CARDINAL NORP PERSON ORG
11814,1,PERSON PERSON CARDINAL GPE
60631,0,NORP ORG ORG ORG ORG ORG ORG ORG ORG
13311,1,CARDINAL
50206,0,PERSON NORP
37499,1,PERSON DATE
85347,0,NORP GPE PERSON PERSON ORG CARDINAL ORG ORG
34350,0,PERSON PERSON ORG PERSON PERSON
71789,0,CARDINAL PERSON CARDINAL CARDINAL CARDINAL TIME TIME ORG CARDINAL CARDINAL CARDINAL PERSON
11468,1,NORP PERSON PERSON NORP EVENT EVENT EVENT EVENT ORG ORG ORG LANGUAGE PERSON PERSON
46687,0,DATE DATE ORG
64604,0,DATE DATE PERSON DATE PERSON ORG PERSON
32185,0,0
20240,1,GPE GPE DATE DATE DATE DATE DATE DATE DATE PERSON GPE DATE DATE DATE
59258,0,GPE MONEY MONEY MONEY NORP
32894,0,ORG PERCENT PERCENT NORP FAC DATE DATE PERCENT PERCENT NORP DATE
76435,0,PERSON NORP NORP GPE NORP
48580,0,ORG DATE DATE WORK_OF_ART WORK_OF_ART WORK_OF_ART ORG
24344,1,PERSON PERCENT PERCENT GPE PERCENT PERCENT
40794,1,ORG GPE GPE GPE GPE GPE
53981,0,DATE DATE DATE DATE DATE DATE
62059,0,PERSON PERSON
843,1,PERSON ORG NORP CARDINAL ORG
53551,0,PERSON MONEY MONEY MONEY MONEY PERSON MONEY MONEY MONEY MONEY ORDINAL NORP
26188,1,GPE
31132,0,GPE GPE GPE GPE CARDINAL NORP
47068,0,PERSON ORG ORG ORG DATE DATE
74120,0,PERSON PERSON DATE DATE DATE PERSON
64216,0,CARDINAL ORG NORP PERSON PERSON
34918,0,ORG ORG ORG ORG ORG ORG PERSON
72977,0,0
38208,1,0
76819,0,ORG ORG ORG ORG NORP CARDINAL
49966,0,ORG ORG DATE PERSON GPE ORG ORG ORG
1992,1,PERCENT PERCENT DATE PERCENT PERCENT PERCENT
64995,0,PERSON PERSON PERSON PERCENT PERCENT CARDINAL CARDINAL CARDINAL PERCENT PERCENT DATE DATE DATE DATE PERCENT PERCENT DATE DATE DATE DATE PERCENT PERCENT DATE
53796,0,ORG PERSON PERSON NORP
84139,0,ORG PERSON NORP PERSON MONEY PERSON NORP
72618,0,PERSON GPE
26946,0,DATE PERCENT PERCENT DATE PERCENT PERCENT
55765,0,ORG
30529,0,ORG DATE EVENT EVENT EVENT
29806,0,ORG ORG ORG PERSON
79642,0,PERSON MONEY MONEY MONEY PERCENT PERCENT NORP
61072,0,NORP NORP NORP FAC FAC GPE
4806,1,DATE CARDINAL MONEY MONEY CARDINAL
69033,1,ORG GPE DATE DATE DATE DATE NORP DATE PERSON PERSON
3076,1,ORG ORG ORG ORG
65498,0,GPE PERCENT PERCENT
67539,1,PERSON ORG ORG ORG ORG GPE CARDINAL ORG ORG WORK_OF_ART WORK_OF_ART
89597,0,CARDINAL
38096,0,GPE DATE DATE DATE DATE PERCENT PERCENT DATE DATE
11578,1,PERSON PERSON PERSON PERSON PERSON PERSON NORP ORG ORG ORG ORG
25989,1,GPE LANGUAGE
11415,1,CARDINAL GPE DATE CARDINAL GPE EVENT EVENT EVENT NORP GPE GPE GPE GPE CARDINAL CARDINAL GPE ORG DATE DATE DATE DATE
7257,1,CARDINAL PERSON ORG
50826,0,ORG
71689,0,DATE TIME TIME TIME TIME TIME
49257,0,PERSON
74732,0,DATE DATE DATE PERSON PERSON PERSON PERSON PERSON PERSON PERSON TIME TIME ORG
89263,0,PERSON PERSON PERSON
76084,0,DATE DATE DATE DATE PERSON PERSON
41588,1,ORG ORG ORG ORG ORG DATE CARDINAL CARDINAL PERSON PERSON CARDINAL
21581,1,PERSON MONEY MONEY MONEY MONEY DATE DATE PERSON
65746,0,GPE GPE
46784,0,PERSON PERSON ORG PERSON DATE DATE DATE DATE PERSON
69021,0,NORP DATE NORP PERSON PERSON GPE PERSON PERSON ORG CARDINAL NORP
30861,0,GPE PERSON PERSON GPE
46432,0,PERSON PERSON GPE
674,1,ORG ORG NORP GPE ORG ORG ORG PERSON CARDINAL ORG
65747,0,ORG ORG ORG ORG ORG ORG GPE
46673,0,CARDINAL PERSON PERSON PERSON PERSON PERSON PERSON PERSON PERSON PERSON DATE MONEY MONEY DATE ORG
84593,0,PERSON PERSON PERSON GPE PERSON PERSON PERSON
52743,0,DATE
39916,1,DATE ORG ORG ORG
11687,1,ORG NORP NORP NORP NORP NORP NORP GPE
35362,0,ORG GPE GPE GPE NORP
77551,0,PERSON PERSON ORG ORG ORG PERSON
42210,1,LOC PERSON ORG
48907,0,ORG GPE
54719,0,CARDINAL CARDINAL ORG DATE PRODUCT
41066,1,ORG ORG ORG ORG PERSON DATE
67018,0,GPE DATE DATE ORG PERSON PERSON PERSON PERSON GPE
17916,1,ORG CARDINAL CARDINAL CARDINAL CARDINAL
45585,0,PERSON PERSON ORG
7053,1,0
66374,0,PERSON PERSON PERSON PERSON CARDINAL
35681,0,PRODUCT GPE PRODUCT
26495,1,ORG DATE DATE DATE
64448,1,DATE DATE NORP NORP PERSON PERSON PERSON
19394,1,MONEY DATE DATE PERSON MONEY DATE DATE DATE MONEY MONEY MONEY MONEY ORDINAL
44798,1,PERSON PERSON GPE PERSON PERSON GPE GPE
40615,1,GPE ORG
44617,1,ORG PERSON PERSON PERSON
41022,1,ORG ORG ORG ORG DATE DATE DATE
34268,0,GPE ORG ORG ORG DATE DATE
62528,0,ORG ORG ORG GPE
677,1,CARDINAL NORP ORG ORG MONEY GPE DATE CARDINAL PERSON
49568,1,PERSON PERSON ORDINAL GPE GPE ORG GPE PERSON
13323,1,ORG ORG ORG ORG GPE GPE
7763,1,GPE PERCENT PERCENT GPE GPE PERCENT PERCENT
2477,1,ORG ORG ORG ORG ORG ORG MONEY MONEY MONEY
58619,0,PERSON PERSON PERSON CARDINAL ORG FAC FAC FAC FAC FAC FAC FAC
64189,0,0
63964,0,LAW LAW WORK_OF_ART WORK_OF_ART WORK_OF_ART PERSON PERSON PERSON PERSON PERSON PERSON ORG ORG
39838,1,ORG
53042,0,PERSON DATE
66504,0,ORG GPE
66590,0,PERSON PERSON
84740,0,PERSON PERSON PERSON CARDINAL
88158,0,ORG PERSON PERSON
39900,1,PERSON PERSON CARDINAL
8425,1,NORP PERCENT PERCENT PERCENT PERCENT NORP
13249,1,PERSON PERSON MONEY MONEY MONEY CARDINAL CARDINAL CARDINAL CARDINAL
27263,0,ORG ORG PERSON PERSON PERSON ORG ORG ORG PERSON
63464,0,NORP PERSON PERSON NORP NORP
72094,0,TIME
2162,0,DATE GPE GPE
56173,0,GPE GPE ORG
5789,1,PERCENT PERCENT CARDINAL
22202,1,GPE ORG DATE DATE DATE CARDINAL CARDINAL CARDINAL DATE DATE DATE DATE DATE DATE
13003,1,PERSON PERSON GPE GPE GPE GPE GPE PERCENT PERCENT PERCENT PERCENT GPE PRODUCT GPE GPE
62208,0,PERSON PERSON PERSON ORG ORG
65914,0,ORG ORG ORG ORG ORG ORG ORG ORG
87877,1,ORG ORG
24697,0,GPE NORP NORP DATE
19057,1,PERSON GPE MONEY MONEY MONEY MONEY NORP FAC FAC FAC PERSON ORG
79271,0,0
850,1,ORG ORG ORG ORG ORG NORP CARDINAL ORG
42392,1,ORG LAW LAW LAW PERSON DATE ORG ORG ORG ORG ORG ORG
77614,0,PERSON NORP PERSON
44294,1,0
65311,0,ORG ORG ORG ORG ORG ORG ORG ORG ORG CARDINAL PERCENT PERCENT CARDINAL CARDINAL CARDINAL PERCENT PERCENT CARDINAL CARDINAL CARDINAL PERCENT PERCENT CARDINAL PERCENT PERCENT ORG
52564,0,WORK_OF_ART WORK_OF_ART WORK_OF_ART DATE
39098,1,PERSON CARDINAL DATE DATE
6842,1,GPE
46378,0,CARDINAL ORG NORP
24915,1,PERSON ORG DATE
